timestamp,symbol,close,rsi,macd,macd_signal,ema_trend,bollinger_pos,momentum,volatility,volume_relative_%,sentiment_score,signal,score,timeframe
2025-05-13 08:54:33.077481,SOL-USDT,31846.802747596445,79.84035776793718,-1.4407908129375868,-1.2657112166459252,0,0.650702150850092,-2.7461056475092285,0.0294443827570076,49.78034452603811,-0.8436375490983767,SHORT,,
2025-05-13 08:54:33.074548,BTC-USDT,29622.03509749933,19.53942472834308,2.4756935248473724,2.174311337596087,1,0.3609633799111588,-2.4969569377109755,0.0616675053118731,58.65728285375435,0.8378417961087452,LONG,,
2025-05-13 08:54:33.076962,SOL-USDT,60414.10332048235,16.08981451897363,0.5546618628170779,0.2114892436683959,1,0.5120639401654482,-0.4338432367618292,0.0537267057072611,126.1171362654284,0.9394852885241304,LONG,,
2025-05-13 08:54:33.075616,BTC-USDT,26372.6668716038,12.067670020489718,0.7560503392545177,0.6173482865320377,1,0.1312352037846129,3.1883904264874072,0.0069672962511112,71.61636888425491,0.4763357242520214,LONG,,
2025-05-13 08:54:33.075083,SOL-USDT,21799.370258497445,33.19696650490228,1.097812911234522,0.832132075003313,1,0.0557545356394173,-4.488543534925409,0.0494700300028697,56.47539871104369,0.6411299636776914,LONG,,
2025-05-13 08:54:33.079957,SOL-USDT,7406.170471287797,79.20783462000043,-0.6170428780750807,-0.2837799770610575,0,0.2378760254270771,1.3304590516187318,0.0236889808944661,187.36771872554,-0.3925789189273364,SHORT,,
2025-05-13 08:54:33.079957,SOL-USDT,81304.19719384944,82.0673925252132,-2.670362678917064,-2.429045681764086,0,0.1231978740231196,0.5668556439775667,0.0692313035550241,84.84663000860289,-0.5722669955040768,SHORT,,
2025-05-13 08:54:33.078547,ETH-USDT,96533.66166334711,69.25552346615697,-1.6400046058373634,-1.37541849417572,0,0.4925056093223569,-4.047742502579805,0.0784962864907456,137.82596477570988,-0.3414940670719184,SHORT,,
2025-05-13 08:54:33.076457,BTC-USDT,65337.77148865054,30.138672657581843,0.6670511278512421,0.4329587617196923,1,0.851193541504757,4.002434276253419,0.0152653707052615,97.69803959077753,0.6784683233033719,LONG,,
2025-05-13 08:54:33.076147,SOL-USDT,65140.09653875188,32.28143089989568,1.570253949709692,1.086433734178235,1,0.7945156506437691,0.4356075998392361,0.0419946787858454,24.19806613500328,0.9282661300275166,LONG,,
2025-05-13 08:54:33.078014,SOL-USDT,55828.51261187366,71.42016770962084,-1.389241706607049,-1.1070906462454548,0,0.2409283149571018,-2.183441829776452,0.0994641493459113,110.07511602645674,-0.7259285983733531,SHORT,,
2025-05-13 08:54:33.075083,BTC-USDT,28216.076295004583,12.82036684626076,2.7321976346599093,2.57956842970417,1,0.654145369779236,-0.0837068374185481,0.0986550317356568,151.07935897883607,0.514492066945591,LONG,,
2025-05-13 08:54:33.077481,BTC-USDT,93742.00145391,65.49775146986602,-2.5586560516693724,-2.1238734144646774,0,0.2537113843331132,2.9430231114084133,0.0502524459022823,77.39370991255993,-0.2682504193103443,SHORT,,
2025-05-13 08:54:33.078547,ETH-USDT,71254.43161595627,70.8029623234642,-1.127800005450503,-0.7014982813692873,0,0.9396630099186332,2.999397091746108,0.0060448741860947,128.77154713414507,-0.7969537588985653,SHORT,,
2025-05-13 08:54:33.075616,SOL-USDT,62215.38004902391,11.584698233709911,2.250149161013589,1.7733349271687315,1,0.2418156961135713,-3.133482136671625,0.0869367197400346,103.56694410623784,0.5351272046315981,LONG,,
2025-05-13 08:54:33.075616,SOL-USDT,42332.05514739663,28.68974093933112,2.460903406935089,2.1386471019715025,1,0.6490232586054975,-1.2294234754992517,0.0088386540266802,23.75725890884126,0.5684494048878657,LONG,,
2025-05-13 08:54:33.080487,ETH-USDT,78484.68598839689,82.20061013386395,-1.8551668284818923,-1.74526655628654,0,0.6076684461849725,4.421003318757638,0.0460777767981461,161.43550296635706,-0.9472081520582764,SHORT,,
2025-05-13 08:54:33.080487,ETH-USDT,50068.01969679259,72.5582491346807,-2.524194423327437,-2.0671574170692986,0,0.6408405405441586,3.500213750688925,0.0330570784394688,199.3727953751825,-0.8621504526753025,SHORT,,
2025-05-13 08:54:33.080487,BTC-USDT,24214.67506285589,68.88375436267651,-2.991569205384108,-2.5671152546612253,0,0.1369468555278239,-3.407805178967368,0.0140020462659901,21.04895996988164,-0.3856814447833043,SHORT,,
2025-05-13 08:54:33.080487,ETH-USDT,98865.62828731866,88.40561344907532,-2.463929156866244,-2.04546620620814,0,0.7243455149528656,2.563908698725422,0.062822542975552,57.76502937186141,-0.8805411607087994,SHORT,,
2025-05-13 08:54:33.079957,ETH-USDT,7569.909509117068,81.43893962330569,-1.4635047805975798,-1.1753069014156043,0,0.6482588491145719,-4.2451964356072525,0.0092969581906579,150.5550481889603,-0.7650168408914186,SHORT,,
2025-05-13 08:54:33.076457,ETH-USDT,98620.9407633989,13.367487579292128,2.9941171975865486,2.696819199865883,1,0.8831812860974166,1.2017232544616077,0.0716192332664465,197.8974025105824,0.5863933249995767,LONG,,
2025-05-13 08:54:33.076457,BTC-USDT,92375.64835868518,25.60882737579783,2.817117039922416,2.326729361624756,1,0.0323514213998015,-4.405964094406186,0.0028801234586415,199.71232935861988,0.9947030166173384,LONG,,
2025-05-13 08:54:33.078014,BTC-USDT,14846.127907397762,76.53979337696218,-1.887177336988038,-1.783868040089068,0,0.9017924724117744,-2.742613928036567,0.0256623315196723,101.75177409174935,-0.6985270861330423,SHORT,,
2025-05-13 08:54:33.077481,SOL-USDT,66816.79471643912,77.84983192230743,-0.98814542668099,-0.7770758829381389,0,0.2393275582368125,0.2485956418657551,0.030125238511793,169.7099780701407,-0.7720174309105475,SHORT,,
2025-05-13 08:54:33.078014,BTC-USDT,19776.70079552645,74.45032958314367,-2.4734074446883554,-2.3454056451571152,0,0.6848678063512699,-4.8695258363199,0.045831893919238,118.62514985277214,-0.6883138240151623,SHORT,,
2025-05-13 08:54:33.080487,ETH-USDT,25433.255923524302,72.61989798114959,-2.874798722141403,-2.5599365905578937,0,0.4458525532981156,-0.4579139313195561,0.0056727079740549,119.3346482820496,-0.8699284913577164,SHORT,,
2025-05-13 08:54:33.075616,ETH-USDT,43444.51652444512,27.08342845626786,1.4100157220488556,0.9864648412357948,1,0.8691897677802443,4.335896059918472,0.0436299469281523,61.55726617193248,0.3272480253368209,LONG,,
