timestamp,symbol,close,rsi,macd,macd_signal,ema_trend,bollinger_pos,momentum,volatility,volume_relative_%,sentiment_score,signal
2025-05-13 08:54:33.077481,SOL-USDT,31846.802747596445,79.84035776793718,-1.4407908129375868,-1.2657112166459252,0,0.650702150850092,-2.7461056475092285,0.02944438275700769,49.78034452603811,-0.8436375490983767,SHORT
2025-05-13 08:54:33.074548,BTC-USDT,29622.03509749933,19.539424728343082,2.4756935248473724,2.174311337596087,1,0.3609633799111588,-2.4969569377109755,0.06166750531187313,58.65728285375435,0.8378417961087452,LONG
2025-05-13 08:54:33.076962,SOL-USDT,60414.10332048235,16.08981451897363,0.5546618628170779,0.2114892436683959,1,0.5120639401654482,-0.43384323676182923,0.05372670570726118,126.11713626542841,0.9394852885241303,LONG
2025-05-13 08:54:33.075616,BTC-USDT,26372.6668716038,12.067670020489718,0.7560503392545177,0.6173482865320377,1,0.13123520378461295,3.1883904264874072,0.006967296251111284,71.61636888425491,0.4763357242520214,LONG
2025-05-13 08:54:33.075083,SOL-USDT,21799.370258497445,33.19696650490228,1.097812911234522,0.832132075003313,1,0.055754535639417346,-4.488543534925409,0.0494700300028697,56.47539871104369,0.6411299636776914,LONG
2025-05-13 08:54:33.079957,SOL-USDT,7406.170471287797,79.20783462000043,-0.6170428780750807,-0.2837799770610575,0,0.2378760254270771,1.3304590516187318,0.023688980894466152,187.36771872553996,-0.39257891892733643,SHORT
2025-05-13 08:54:33.079957,SOL-USDT,81304.19719384944,82.0673925252132,-2.6703626789170642,-2.429045681764086,0,0.12319787402311966,0.5668556439775667,0.06923130355502419,84.84663000860289,-0.5722669955040768,SHORT
2025-05-13 08:54:33.078547,ETH-USDT,96533.66166334713,69.25552346615697,-1.6400046058373634,-1.37541849417572,0,0.4925056093223569,-4.047742502579805,0.07849628649074569,137.82596477570988,-0.34149406707191843,SHORT
2025-05-13 08:54:33.076457,BTC-USDT,65337.77148865054,30.138672657581843,0.6670511278512421,0.43295876171969233,1,0.851193541504757,4.002434276253419,0.015265370705261527,97.69803959077751,0.6784683233033719,LONG
2025-05-13 08:54:33.076147,SOL-USDT,65140.09653875188,32.28143089989568,1.570253949709692,1.086433734178235,1,0.7945156506437691,0.43560759983923614,0.04199467878584546,24.198066135003277,0.9282661300275166,LONG
2025-05-13 08:54:33.078014,SOL-USDT,55828.51261187366,71.42016770962084,-1.389241706607049,-1.1070906462454548,0,0.24092831495710187,-2.183441829776452,0.09946414934591138,110.07511602645674,-0.7259285983733531,SHORT
2025-05-13 08:54:33.075083,BTC-USDT,28216.076295004583,12.820366846260761,2.7321976346599093,2.57956842970417,1,0.654145369779236,-0.08370683741854812,0.09865503173565689,151.07935897883607,0.514492066945591,LONG
2025-05-13 08:54:33.077481,BTC-USDT,93742.00145391001,65.49775146986602,-2.5586560516693724,-2.1238734144646774,0,0.25371138433311324,2.9430231114084133,0.050252445902282304,77.39370991255993,-0.2682504193103443,SHORT
2025-05-13 08:54:33.078547,ETH-USDT,71254.43161595627,70.8029623234642,-1.127800005450503,-0.7014982813692873,0,0.9396630099186333,2.9993970917461077,0.006044874186094787,128.77154713414507,-0.7969537588985653,SHORT
2025-05-13 08:54:33.075616,SOL-USDT,62215.38004902391,11.584698233709911,2.2501491610135895,1.7733349271687315,1,0.24181569611357134,-3.133482136671625,0.08693671974003464,103.56694410623784,0.5351272046315981,LONG
2025-05-13 08:54:33.075616,SOL-USDT,42332.055147396626,28.689740939331113,2.4609034069350892,2.1386471019715025,1,0.6490232586054975,-1.2294234754992517,0.008838654026680222,23.75725890884126,0.5684494048878657,LONG
2025-05-13 08:54:33.080487,ETH-USDT,78484.68598839689,82.20061013386395,-1.8551668284818925,-1.74526655628654,0,0.6076684461849725,4.421003318757638,0.04607777679814618,161.43550296635706,-0.9472081520582765,SHORT
2025-05-13 08:54:33.080487,ETH-USDT,50068.01969679259,72.5582491346807,-2.524194423327437,-2.0671574170692986,0,0.6408405405441586,3.500213750688925,0.03305707843946884,199.3727953751825,-0.8621504526753025,SHORT
2025-05-13 08:54:33.080487,BTC-USDT,24214.67506285589,68.88375436267651,-2.991569205384108,-2.5671152546612253,0,0.13694685552782393,-3.407805178967368,0.014002046265990165,21.048959969881636,-0.38568144478330435,SHORT
2025-05-13 08:54:33.080487,ETH-USDT,98865.62828731866,88.40561344907532,-2.463929156866244,-2.0454662062081397,0,0.7243455149528656,2.563908698725422,0.06282254297555204,57.76502937186141,-0.8805411607087994,SHORT
2025-05-13 08:54:33.079957,ETH-USDT,7569.909509117068,81.43893962330569,-1.4635047805975798,-1.1753069014156043,0,0.6482588491145719,-4.2451964356072525,0.00929695819065796,150.5550481889603,-0.7650168408914186,SHORT
2025-05-13 08:54:33.076457,ETH-USDT,98620.9407633989,13.367487579292128,2.9941171975865486,2.696819199865883,1,0.8831812860974166,1.2017232544616077,0.07161923326644656,197.89740251058237,0.5863933249995767,LONG
2025-05-13 08:54:33.076457,BTC-USDT,92375.64835868518,25.60882737579783,2.817117039922416,2.326729361624756,1,0.03235142139980152,-4.405964094406186,0.00288012345864155,199.71232935861988,0.9947030166173385,LONG
2025-05-13 08:54:33.078014,BTC-USDT,14846.127907397762,76.53979337696218,-1.887177336988038,-1.7838680400890679,0,0.9017924724117743,-2.742613928036567,0.025662331519672392,101.75177409174935,-0.6985270861330423,SHORT
2025-05-13 08:54:33.077481,SOL-USDT,66816.79471643912,77.84983192230743,-0.9881454266809899,-0.7770758829381389,0,0.2393275582368125,0.2485956418657551,0.030125238511793054,169.7099780701407,-0.7720174309105475,SHORT
2025-05-13 08:54:33.078014,BTC-USDT,19776.70079552645,74.45032958314367,-2.4734074446883554,-2.3454056451571152,0,0.6848678063512699,-4.8695258363199,0.045831893919238004,118.62514985277214,-0.6883138240151623,SHORT
2025-05-13 08:54:33.080487,ETH-USDT,25433.255923524306,72.61989798114959,-2.874798722141403,-2.5599365905578937,0,0.4458525532981156,-0.45791393131955616,0.0056727079740549165,119.33464828204959,-0.8699284913577164,SHORT
2025-05-13 08:54:33.075616,ETH-USDT,43444.51652444512,27.08342845626786,1.4100157220488556,0.9864648412357947,1,0.8691897677802443,4.335896059918472,0.043629946928152315,61.55726617193248,0.3272480253368209,LONG
2025-05-13 08:54:33.076962,BTC-USDT,92904.00929530592,16.432835338305434,1.5906228719578324,1.2976701526347916,1,0.8705333793370719,4.1366156136401795,0.03613943212592889,132.19001225435386,0.2697772854439154,LONG
2025-05-13 08:54:33.079957,SOL-USDT,4730.693557898443,87.05382791222115,-2.9804723638013497,-2.8545849145721514,0,0.5744122836375405,1.8305416699531252,0.018238410299572846,56.483459482686,-0.7698689980805236,SHORT
2025-05-13 08:54:33.078547,BTC-USDT,62794.8140851284,86.07396918364785,-1.8852699639787356,-1.65903924426836,0,0.07658923003237583,0.25447413945446584,0.04182008302718922,179.3733902991703,-0.6258386169919812,SHORT
